Desagregación,Código subregión,Subregión,Código entidad,Entidad,Pilar,Número ODS,Nombre ODS,Número meta,Nombre meta,Número indicador,Indicador,Valor,Numerador,Denominador,Año,Fuente,Unidad de medida
Municipal,SR09,Urabá,05659,San Juan de Urabá,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,735.5946056,18,2447,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR09,Urabá,05873,Vigía del Fuerte,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,1310.043668,18,1374,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR06,Occidente,05059,Armenia,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,0,0,312,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR07,Oriente,05756,Sonsón,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,383.1417625,10,2610,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR06,Occidente,05004,Abriaquí,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,0,0,206,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR05,Norte,05038,Angostura,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,106.2699256,1,941,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR05,Norte,05686,Santa Rosa de Osos,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,608.7250592,18,2957,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR07,Oriente,05649,San Carlos,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,156.9858713,2,1274,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR06,Occidente,05543,Peque,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,119.6172249,1,836,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR01,Valle de Aburrá,05088,Bello,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,356.0102914,119,33426,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR07,Oriente,05313,Granada,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,99.20634921,1,1008,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR01,Valle de Aburrá,05266,Envigado,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,198.4717674,20,10077,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR01,Valle de Aburrá,05129,Caldas,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,378.1611912,16,4231,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR09,Urabá,05045,Apartadó,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,680.0870511,75,11028,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR07,Oriente,05197,Cocorná,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,292.8257687,4,1366,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR08,Suroeste,05856,Valparaíso,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,0,0,414,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR04,Nordeste,05885,Yalí,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,0,0,620,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR02,Bajo Cauca,05790,Tarazá,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,371.7472119,11,2959,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR08,Suroeste,05030,Amagá,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,310.237849,6,1934,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR09,Urabá,05475,Murindó,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,1644.736842,15,912,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR02,Bajo Cauca,05120,Cáceres,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,360.8104357,13,3603,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR07,Oriente,05313,Granada,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,289.8550725,3,1035,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR06,Occidente,05059,Armenia,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,0,0,330,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR06,Occidente,05543,Peque,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,0,0,866,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR05,Norte,05038,Angostura,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,102.2494888,1,978,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR07,Oriente,05660,San Luis,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,74.23904974,1,1347,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR07,Oriente,05652,San Francisco,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,339.5585739,2,589,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR02,Bajo Cauca,05154,Caucasia,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,32.35896883,3,9271,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR03,Magdalena Medio,05591,Puerto Triunfo,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,60.93845216,1,1641,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR08,Suroeste,05030,Amagá,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,250.6265664,5,1995,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR01,Valle de Aburrá,05088,Bello,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,195.4549433,67,34279,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR08,Suroeste,05353,Hispania,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,0,0,408,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR07,Oriente,05674,San Vicente Ferrer,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,119.760479,2,1670,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR08,Suroeste,05368,Jericó,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,0,0,805,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR02,Bajo Cauca,05895,Zaragoza,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,223.0009557,7,3139,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR05,Norte,05686,Santa Rosa de Osos,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,262.3811086,8,3049,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR01,Valle de Aburrá,05360,Itagüí,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,158.1878006,25,15804,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR04,Nordeste,05670,San Roque,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,57.11022273,1,1751,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR09,Urabá,05172,Chigorodó,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,157.9224425,9,5699,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR07,Oriente,05649,San Carlos,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,75.47169811,1,1325,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR05,Norte,05315,Guadalupe,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,0,0,505,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR08,Suroeste,05467,Montebello,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,0,0,437,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR08,Suroeste,05036,Angelópolis,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,0,0,403,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR08,Suroeste,05101,Ciudad Bolívar,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,53.82131324,1,1858,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR08,Suroeste,05091,Betania,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,0,0,786,2021,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR04,Nordeste,05690,Santo Domingo,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,122.6993865,1,815,2021,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR07,Oriente,05674,San Vicente Ferrer,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,243.902439,4,1640,2021,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR06,Occidente,05042,Santa Fé de Antioquia,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,314.4654088,6,1908,2021,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR05,Norte,05361,Ituango,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,398.4063745,8,2008,2021,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR07,Oriente,05660,San Luis,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,306.0443764,4,1307,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR04,Nordeste,05040,Anorí,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,725.0129467,14,1931,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR09,Urabá,05665,San Pedro de Urabá,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,189.3341748,6,3169,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR09,Urabá,05873,Vigía del Fuerte,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,141.4427157,2,1414,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR04,Nordeste,05858,Vegachí,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,758.396533,7,923,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR07,Oriente,05615,Rionegro,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,439.5328394,35,7963,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR07,Oriente,05055,Argelia,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,1684.532925,11,653,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR03,Magdalena Medio,05579,Puerto Berrío,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,439.4861393,13,2958,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR08,Suroeste,05282,Fredonia,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,302.5718608,4,1322,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR09,Urabá,05480,Mutatá,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,1328.168235,24,1807,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR09,Urabá,05665,San Pedro de Urabá,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,908.7958455,28,3081,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR07,Oriente,05321,Guatapé,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,0,0,585,2020,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR01,Valle de Aburrá,05129,Caldas,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,185.4427446,8,4314,2021,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR06,Occidente,05284,Frontino,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,667.7796327,16,2396,2021,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR09,Urabá,05172,Chigorodó,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,211.7148906,12,5668,2021,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR05,Norte,05686,Santa Rosa de Osos,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,498.0079681,15,3012,2021,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR08,Suroeste,05789,Támesis,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,677.2009029,6,886,2021,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR08,Suroeste,05101,Ciudad Bolívar,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,167.1309192,3,1795,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR06,Occidente,05042,Santa Fé de Antioquia,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,320,6,1875,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR08,Suroeste,05642,Salgar,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,73.90983001,1,1353,2022,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR05,Norte,05086,Belmira,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,0,0,490,2017,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR08,Suroeste,05467,Montebello,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,0,0,453,2017,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR07,Oriente,05607,El Retiro,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,274.5367193,4,1457,2017,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR07,Oriente,05321,Guatapé,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,0,0,572,2017,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR08,Suroeste,05145,Caramanta,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,333.3333333,1,300,2017,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
Municipal,SR02,Bajo Cauca,05250,El Bagre,Personas,2,Hambre cero,2.2,Terminar con todas las formas de desnutrición,2.2.2.P,Incidencia de desnutrición aguda en población menor de 5 años,67.28343146,4,5945,2017,MinSalud - Sistema de Información para la Vigilancia en Salud Pública (SIVIGILA)  DANE - Censo Nacional de Población y Vivienda (CNPV),Tasa por 100 mil menores de 5 años
